City,Building ID,Class_x,Year,Gross Rental Income,Lost Rent,Effective Gross Income,Operating Expenses,Net Operating Income,Class_y,Studio Units,1-Bedroom Units,Studio Rent,1-Bedroom Rent,Initial Equity Investment,Equity Reversion,Rent CAGR,Vacancy Rate,Operating Expense Ratio
Fairview,444973,B,2,2244331.48199105,134166.297115224,2110165.18487582,1289040.0131524876,821125.1717233323,B,20,52,1919.41321325179,2687.1784985525,19078137.146222286,20097420.257511064,0.050000000000000044,0.059780071790553245,0.610871614407924
Fairview,444973,B,3,2356548.0560906,140874.611970985,2215673.44411962,1353492.0138101177,862181.4303095024,B,20,52,1919.41321325179,2687.1784985525,19078137.146222286,20097420.257511064,0.050000000000000044,0.059780071790553245,0.610871614407924
Fairview,444973,B,4,2474375.45889513,147918.342569534,2326457.1163256,1421166.6145006227,905290.5018249773,B,20,52,1919.41321325179,2687.1784985525,19078137.146222286,20097420.257511064,0.050000000000000044,0.059780071790553245,0.610871614407924
Fairview,444973,B,5,2598094.23183989,155314.259698011,2442779.97214188,1492224.945225654,950555.0269162261,B,20,52,1919.41321325179,2687.1784985525,19078137.146222286,20097420.257511064,0.050000000000000044,0.059780071790553245,0.610871614407924
Fairview,489305,A,1,3126021.18291138,194567.124479904,2931454.05843148,1480782.8437756028,1450671.2146558773,A,47,39,2563.99375238795,3589.59125334313,28972158.19794307,30834141.91523897,0.050000000000000266,0.062241140764982376,0.505135954464836
Fairview,489305,A,2,3282322.24205695,204295.480703899,3078026.76135305,1554821.9859643807,1523204.7753886692,A,47,39,2563.99375238795,3589.59125334313,28972158.19794307,30834141.91523897,0.050000000000000266,0.062241140764982376,0.505135954464836
Fairview,489305,A,3,3446438.3541598,214510.254739094,3231928.09942071,1632563.0852626036,1599365.0141581064,A,47,39,2563.99375238795,3589.59125334313,28972158.19794307,30834141.91523897,0.050000000000000266,0.062241140764982376,0.505135954464836
Fairview,489305,A,4,3618760.27186779,225235.767476049,3393524.50439174,1714191.239525731,1679333.2648660091,A,47,39,2563.99375238795,3589.59125334313,28972158.19794307,30834141.91523897,0.050000000000000266,0.062241140764982376,0.505135954464836
Fairview,489305,A,5,3799698.28546118,236497.555849852,3563200.72961133,1799900.8015020192,1763299.928109311,A,47,39,2563.99375238795,3589.59125334313,28972158.19794307,30834141.91523897,0.050000000000000266,0.062241140764982376,0.505135954464836
Fairview,534526,C,1,1469352.00201055,167818.284715485,1301533.71729506,732451.7085021626,569082.0087928973,C,36,51,1140.09311142966,1596.13035600153,24904136.337063707,26430643.496802684,0.05000000000000071,0.11421244500014638,0.562760456198089
Fairview,534526,C,2,1542819.60211108,176209.198951259,1366610.40315982,769074.2939272746,597536.1092325454,C,36,51,1140.09311142966,1596.13035600153,24904136.337063707,26430643.496802684,0.05000000000000071,0.11421244500014638,0.562760456198089
Fairview,534526,C,3,1619960.58221663,185019.658898822,1434940.92331781,807528.0086236378,627412.9146941722,C,36,51,1140.09311142966,1596.13035600153,24904136.337063707,26430643.496802684,0.05000000000000071,0.11421244500014638,0.562760456198089
Fairview,534526,C,4,1700958.61132746,194270.641843763,1506687.9694837,847904.4090548195,658783.5604288806,C,36,51,1140.09311142966,1596.13035600153,24904136.337063707,26430643.496802684,0.05000000000000071,0.11421244500014638,0.562760456198089
Fairview,534526,C,5,1786006.54189384,203984.173935952,1582022.36795788,890299.6295075576,691722.7384503224,C,36,51,1140.09311142966,1596.13035600153,24904136.337063707,26430643.496802684,0.05000000000000071,0.11421244500014638,0.562760456198089
Fairview,703007,A,1,2962885.96043235,178931.415526189,2783954.54490616,1455940.739586095,1328013.8053200648,A,15,60,2494.01175120568,3491.61645168795,27142872.460251506,29040861.774167053,0.04999999999999982,0.060390922200758125,0.522975758440471
Fairview,703007,A,2,3111030.25845397,187877.986302498,2923152.27215147,1528737.776565401,1394414.495586069,A,15,60,2494.01175120568,3491.61645168795,27142872.460251506,29040861.774167053,0.04999999999999982,0.060390922200758125,0.522975758440471
Fairview,703007,A,3,3266581.77137667,197271.885617623,3069309.88575904,1605174.6653936692,1464135.2203653706,A,15,60,2494.01175120568,3491.61645168795,27142872.460251506,29040861.774167053,0.04999999999999982,0.060390922200758125,0.522975758440471
Fairview,703007,A,4,3429910.8599455,207135.479898504,3222775.38004699,1685433.3986633515,1537341.9813836382,A,15,60,2494.01175120568,3491.61645168795,27142872.460251506,29040861.774167053,0.04999999999999982,0.060390922200758125,0.522975758440471
Fairview,703007,A,5,3601406.40294277,217492.253893429,3383914.14904934,1769705.0685965193,1614209.0804528205,A,15,60,2494.01175120568,3491.61645168795,27142872.460251506,29040861.774167053,0.04999999999999982,0.060390922200758125,0.522975758440471
Fairview,808074,C,1,818323.058297367,83169.4641027888,735153.594194578,374254.4859402141,360899.10825436393,C,26,29,1023.92775062233,1433.49885087126,26949414.30384627,28507057.31528218,0.050000000000000044,0.10163402247986768,0.509083392770787
Fairview,808074,C,2,859239.211212236,87327.9373079282,771911.273904307,392967.2102372249,378944.06366708217,C,26,29,1023.92775062233,1433.49885087126,26949414.30384627,28507057.31528218,0.050000000000000044,0.10163402247986768,0.509083392770787
Fairview,808074,C,3,902201.171772847,91694.3341733246,810506.837599523,412615.5707490864,397891.26685043663,C,26,29,1023.92775062233,1433.49885087126,26949414.30384627,28507057.31528218,0.050000000000000044,0.10163402247986768,0.509083392770787
Fairview,808074,C,4,947311.23036149,96279.0508819908,851032.179479499,433246.34928654064,417785.83019295835,C,26,29,1023.92775062233,1433.49885087126,26949414.30384627,28507057.31528218,0.050000000000000044,0.10163402247986768,0.509083392770787
Fairview,808074,C,5,994676.791879564,101093.00342609,893583.788453474,454908.6667508677,438675.12170260627,C,26,29,1023.92775062233,1433.49885087126,26949414.30384627,28507057.31528218,0.050000000000000044,0.10163402247986768,0.509083392770787
Fairview,178148,A,1,2089638.95395221,113005.53966944,1976633.41428277,1232442.0791658293,744191.3351169406,A,25,31,2545.85642538037,3564.19899553253,27971751.049348034,29322718.99610708,0.05000000000000071,0.05407897831140099,0.623505638557176
Fairview,178148,A,2,2194120.90164982,118655.816652912,2075465.08499691,1294064.183124122,781400.9018727881,A,25,31,2545.85642538037,3564.19899553253,27971751.049348034,29322718.99610708,0.05000000000000071,0.05407897831140099,0.623505638557176
Fairview,178148,A,3,2303826.94673231,124588.607485558,2179238.33924675,1358767.3922803246,820470.9469664253,A,25,31,2545.85642538037,3564.19899553253,27971751.049348034,29322718.99610708,0.05000000000000071,0.05407897831140099,0.623505638557176
Fairview,178148,A,4,2419018.29406893,130818.037859836,2288200.25620909,1426705.7618943423,861494.4943147476,A,25,31,2545.85642538037,3564.19899553253,27971751.049348034,29322718.99610708,0.05000000000000071,0.05407897831140099,0.623505638557176
Fairview,178148,A,5,2539969.20877238,137358.939752828,2402610.26901955,1498041.049989063,904569.2190304871,A,25,31,2545.85642538037,3564.19899553253,27971751.049348034,29322718.99610708,0.05000000000000071,0.05407897831140099,0.623505638557176
Fairview,809876,B,1,1569843.46984678,201684.464558746,1368159.00528803,810990.4073040256,557168.5979840044,B,15,39,1879.60185565946,2631.44259792325,29149534.58596722,30763358.80526182,0.050000000000000266,0.12847425137133633,0.592760347422698
Fairview,809876,B,2,1648335.64333912,211768.687786683,1436566.95555244,851539.9276692319,585027.027883208,B,15,39,1879.60185565946,2631.44259792325,29149534.58596722,30763358.80526182,0.050000000000000266,0.12847425137133633,0.592760347422698
Fairview,809876,B,3,1730752.42550608,222357.122176018,1508395.30333006,894116.9240526924,614278.3792773677,B,15,39,1879.60185565946,2631.44259792325,29149534.58596722,30763358.80526182,0.050000000000000266,0.12847425137133633,0.592760347422698
Fairview,809876,B,4,1817290.04678138,233474.978284819,1583815.06849656,938822.7702553251,644992.2982412349,B,15,39,1879.60185565946,2631.44259792325,29149534.58596722,30763358.80526182,0.050000000000000266,0.12847425137133633,0.592760347422698
Fairview,809876,B,5,1908154.54912045,245148.72719906,1663005.82192139,985763.9087680926,677241.9131532974,B,15,39,1879.60185565946,2631.44259792325,29149534.58596722,30763358.80526182,0.050000000000000266,0.12847425137133633,0.592760347422698
Fairview,401476,C,1,1584178.65889806,121908.693494269,1462269.96540379,943882.3311474696,518387.6342563203,C,34,43,1401.4319346232,1962.00470847248,23458773.05014567,25211152.425153363,0.05000000000000138,0.07695387941854165,0.645491156543605
Fairview,401476,C,2,1663387.59184297,128004.128168982,1535383.46367398,991076.4477048435,544307.0159691365,C,34,43,1401.4319346232,1962.00470847248,23458773.05014567,25211152.425153363,0.05000000000000138,0.07695387941854165,0.645491156543605
Fairview,401476,C,3,1746556.97143512,134404.334577431,1612152.63685768,1040630.2700900864,571522.3667675937,C,34,43,1401.4319346232,1962.00470847248,23458773.05014567,25211152.425153363,0.05000000000000138,0.07695387941854165,0.645491156543605
Fairview,401476,C,4,1833884.82000687,141124.551306303,1692760.26870057,1092661.7835945946,600098.4851059755,C,34,43,1401.4319346232,1962.00470847248,23458773.05014567,25211152.425153363,0.05000000000000138,0.07695387941854165,0.645491156543605
Fairview,401476,C,5,1925579.06100722,148180.778871618,1777398.2821356,1147294.872774325,630103.4093612749,C,34,43,1401.4319346232,1962.00470847248,23458773.05014567,25211152.425153363,0.05000000000000138,0.07695387941854165,0.645491156543605
Fairview,763562,A,1,1782536.65941878,117304.83205683,1665231.82736195,903654.6574268428,761577.1699351071,A,19,29,2492.36110097704,3489.30554136786,25710539.114020836,27072796.273014683,0.050000000000000266,0.06580780902148692,0.5426599723705778
Fairview,763562,A,2,1871663.49238972,123170.073659672,1748493.41873005,948837.3902981863,799656.0284318638,A,19,29,2492.36110097704,3489.30554136786,25710539.114020836,27072796.273014683,0.050000000000000266,0.06580780902148692,0.5426599723705778
Fairview,763562,A,3,1965246.6670092,129328.577342655,1835918.08966655,996279.2598130943,839638.8298534558,A,19,29,2492.36110097704,3489.30554136786,25710539.114020836,27072796.273014683,0.050000000000000266,0.06580780902148692,0.5426599723705778
Fairview,763562,A,4,2063509.00035966,135795.006209788,1927713.99414988,1046093.2228037503,881620.7713461297,A,19,29,2492.36110097704,3489.30554136786,25710539.114020836,27072796.273014683,0.050000000000000266,0.06580780902148692,0.5426599723705778
Fairview,763562,A,5,2166684.45037765,142584.756520278,2024099.69385737,1098397.8839439356,925701.8099134343,A,19,29,2492.36110097704,3489.30554136786,25710539.114020836,27072796.273014683,0.050000000000000266,0.06580780902148692,0.5426599723705778
Fairview,921068,A,1,2891952.78306363,253105.602723939,2638847.18033969,1521161.5703184612,1117685.6100212287,A,28,50,2459.14352301329,3442.8009322186,24915228.67437364,26773321.053322926,0.0499999999999996,0.08752065531851748,0.576449284995218
Fairview,921068,A,2,3036550.42221681,265760.882860136,2770789.53935667,1597219.6488343817,1173569.8905222882,A,28,50,2459.14352301329,3442.8009322186,24915228.67437364,26773321.053322926,0.0499999999999996,0.08752065531851748,0.576449284995218
Fairview,921068,A,3,3188377.94332765,279048.927003143,2909329.01632451,1677080.6312761046,1232248.3850484053,A,28,50,2459.14352301329,3442.8009322186,24915228.67437364,26773321.053322926,0.0499999999999996,0.08752065531851748,0.576449284995218
Fairview,921068,A,4,3347796.84049403,293001.3733533,3054795.46714073,1760934.6628399068,1293860.8043008232,A,28,50,2459.14352301329,3442.8009322186,24915228.67437364,26773321.053322926,0.0499999999999996,0.08752065531851748,0.576449284995218
Fairview,921068,A,5,3515186.68251873,307651.442020965,3207535.24049777,1848981.395981904,1358553.844515866,A,28,50,2459.14352301329,3442.8009322186,24915228.67437364,26773321.053322926,0.0499999999999996,0.08752065531851748,0.576449284995218
Fairview,539249,B,1,2422157.55961243,315896.014325757,2106261.54528667,1302886.3059562948,803375.2393303751,B,40,57,1684.86196411549,2358.80674976169,23947540.43642397,25605808.421681628,0.050000000000000266,0.13041926734786952,0.6185776447715411
Fairview,539249,B,2,2543265.43759305,331690.815042044,2211574.62255101,1368030.6212541135,843544.0012968965,B,40,57,1684.86196411549,2358.80674976169,23947540.43642397,25605808.421681628,0.050000000000000266,0.13041926734786952,0.6185776447715411
Fairview,539249,B,3,2670428.7094727,348275.355794147,2322153.35367856,1436432.1523168187,885721.2013617412,B,40,57,1684.86196411549,2358.80674976169,23947540.43642397,25605808.421681628,0.050000000000000266,0.13041926734786952,0.6185776447715411
Fairview,539249,B,4,2803950.14494634,365689.123583854,2438261.02136249,1508253.759932661,930007.261429829,B,40,57,1684.86196411549,2358.80674976169,23947540.43642397,25605808.421681628,0.050000000000000266,0.13041926734786952,0.6185776447715411
Fairview,539249,B,5,2944147.65219366,383973.579763047,2560174.07243061,1583666.4479292915,976507.6245013187,B,40,57,1684.86196411549,2358.80674976169,23947540.43642397,25605808.421681628,0.050000000000000266,0.13041926734786952,0.6185776447715411
Fairview,856936,C,1,1055280.10778321,91442.4100809096,963837.697702303,532364.4104682229,431473.28723408,C,36,28,1169.41501305763,1637.18101828069,24383095.995059546,25928454.763880555,0.049999999999998934,0.08665226360894764,0.552338232606308
Fairview,856936,C,2,1108044.11317237,96014.5305849551,1012029.58258741,558982.6309916297,453046.9515957803,C,36,28,1169.41501305763,1637.18101828069,24383095.995059546,25928454.763880555,0.049999999999998934,0.08665226360894764,0.552338232606308
Fairview,856936,C,3,1163446.31883099,100815.257114202,1062631.06171678,586931.7625412109,475699.2991755692,C,36,28,1169.41501305763,1637.18101828069,24383095.995059546,25928454.763880555,0.049999999999998934,0.08665226360894764,0.552338232606308
Fairview,856936,C,4,1221618.63477254,105856.019969913,1115762.61480262,616278.3506682719,499484.264134348,C,36,28,1169.41501305763,1637.18101828069,24383095.995059546,25928454.763880555,0.049999999999998934,0.08665226360894764,0.552338232606308
Fairview,856936,C,5,1282699.56651116,111148.820968408,1171550.74554276,647092.2682016905,524458.4773410695,C,36,28,1169.41501305763,1637.18101828069,24383095.995059546,25928454.763880555,0.049999999999998934,0.08665226360894764,0.552338232606308
Fairview,619782,C,1,1515547.58785091,183404.615408252,1332142.97244266,761962.2753349919,570180.6971076682,C,32,43,1369.80078439164,1917.7210981483,25817966.39196922,27966211.84616366,0.05000000000000071,0.12101541177491165,0.571982355570914
Fairview,619782,C,2,1591324.96724346,192574.846178665,1398750.12106479,800060.3891017399,598689.7319630502,C,32,43,1369.80078439164,1917.7210981483,25817966.39196922,27966211.84616366,0.05000000000000071,0.12101541177491165,0.571982355570914
Fairview,619782,C,3,1670891.21560563,202203.588487598,1468687.62711803,840063.4085568271,628624.218561203,C,32,43,1369.80078439164,1917.7210981483,25817966.39196922,27966211.84616366,0.05000000000000071,0.12101541177491165,0.571982355570914
Fairview,619782,C,4,1754435.77638591,212313.767911978,1542122.00847394,882066.5789846733,660055.4294892667,C,32,43,1369.80078439164,1917.7210981483,25817966.39196922,27966211.84616366,0.05000000000000071,0.12101541177491165,0.571982355570914
Fairview,619782,C,5,1842157.56520521,222929.456307577,1619228.10889763,926169.9079339028,693058.2009637271,C,32,43,1369.80078439164,1917.7210981483,25817966.39196922,27966211.84616366,0.05000000000000071,0.12101541177491165,0.571982355570914
Fairview,414155,C,1,1667480.14405679,91077.3252183597,1576402.81883843,917551.5275349182,658851.291303512,C,43,52,1199.97131840586,1679.95984576821,25144520.643518455,26612366.69482411,0.050000000000000266,0.05461973597885162,0.582053975398886
